,lat,lon,CountryID,time,pop_count,ISOCODE
399,-89.05759162303664,-40.0,0.0,2015,nan,nan
400,-89.05759162303664,-38.75,0.0,2015,nan,nan
401,-89.05759162303664,-37.5,0.0,2015,nan,nan
402,-89.05759162303664,-36.25,0.0,2015,nan,nan
403,-89.05759162303664,-35.0,0.0,2015,nan,nan
404,-89.05759162303664,-33.75,0.0,2015,nan,nan
405,-89.05759162303664,-32.5,0.0,2015,nan,nan
406,-89.05759162303664,-31.25,0.0,2015,nan,nan
407,-89.05759162303664,-30.0,0.0,2015,nan,nan
408,-89.05759162303664,-28.75,0.0,2015,nan,nan
409,-89.05759162303664,-27.5,0.0,2015,nan,nan
410,-89.05759162303664,-26.25,0.0,2015,nan,nan
411,-89.05759162303664,-25.0,0.0,2015,nan,nan
412,-89.05759162303664,-23.75,0.0,2015,nan,nan
413,-89.05759162303664,-22.5,0.0,2015,nan,nan
414,-89.05759162303664,-21.25,0.0,2015,nan,nan
415,-89.05759162303664,-20.0,0.0,2015,nan,nan
416,-89.05759162303664,-18.75,0.0,2015,nan,nan
417,-89.05759162303664,-17.5,0.0,2015,nan,nan
418,-89.05759162303664,-16.25,0.0,2015,nan,nan
419,-89.05759162303664,-15.0,0.0,2015,nan,nan
420,-89.05759162303664,-13.75,0.0,2015,nan,nan
421,-89.05759162303664,-12.5,0.0,2015,nan,nan
422,-89.05759162303664,-11.25,0.0,2015,nan,nan
423,-89.05759162303664,-10.0,0.0,2015,nan,nan
424,-89.05759162303664,-8.75,0.0,2015,nan,nan
425,-89.05759162303664,-7.5,0.0,2015,nan,nan
426,-89.05759162303664,-6.25,0.0,2015,nan,nan
427,-89.05759162303664,-5.0,0.0,2015,nan,nan
428,-89.05759162303664,-3.75,0.0,2015,nan,nan
429,-89.05759162303664,-2.5,0.0,2015,nan,nan
430,-89.05759162303664,-1.25,0.0,2015,nan,nan
431,-89.05759162303664,0.0,0.0,2015,nan,nan
432,-89.05759162303664,1.25,0.0,2015,nan,nan
433,-89.05759162303664,2.5,0.0,2015,nan,nan
434,-89.05759162303664,3.75,0.0,2015,nan,nan
435,-89.05759162303664,5.0,0.0,2015,nan,nan
436,-89.05759162303664,6.25,0.0,2015,nan,nan
437,-89.05759162303664,7.5,0.0,2015,nan,nan
438,-89.05759162303664,8.75,0.0,2015,nan,nan
439,-89.05759162303664,10.0,0.0,2015,nan,nan
440,-89.05759162303664,11.25,0.0,2015,nan,nan
441,-89.05759162303664,12.5,0.0,2015,nan,nan
442,-89.05759162303664,13.75,0.0,2015,nan,nan
443,-89.05759162303664,15.0,0.0,2015,nan,nan
444,-89.05759162303664,16.25,0.0,2015,nan,nan
445,-89.05759162303664,17.5,0.0,2015,nan,nan
446,-89.05759162303664,18.75,0.0,2015,nan,nan
447,-89.05759162303664,20.0,0.0,2015,nan,nan
448,-89.05759162303664,21.25,0.0,2015,nan,nan
449,-89.05759162303664,22.5,0.0,2015,nan,nan
450,-89.05759162303664,23.75,0.0,2015,nan,nan
451,-89.05759162303664,25.0,0.0,2015,nan,nan
452,-89.05759162303664,26.25,0.0,2015,nan,nan
453,-89.05759162303664,27.5,0.0,2015,nan,nan
454,-89.05759162303664,28.75,0.0,2015,nan,nan
455,-89.05759162303664,30.0,0.0,2015,nan,nan
456,-89.05759162303664,31.25,0.0,2015,nan,nan
457,-89.05759162303664,32.5,0.0,2015,nan,nan
458,-89.05759162303664,33.75,0.0,2015,nan,nan
459,-89.05759162303664,35.0,0.0,2015,nan,nan
460,-89.05759162303664,36.25,0.0,2015,nan,nan
461,-89.05759162303664,37.5,0.0,2015,nan,nan
462,-89.05759162303664,38.75,0.0,2015,nan,nan
463,-89.05759162303664,40.0,0.0,2015,nan,nan
464,-89.05759162303664,41.25,0.0,2015,nan,nan
465,-89.05759162303664,42.5,0.0,2015,nan,nan
